Type 1,Type 2,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,LogHP,SqrtHP,std_HP,std_Attack,std_Defense,std_Sp. Atk,std_Sp. Def,std_Speed,std_LogHP,std_SqrtHP,norm_HP,norm_Attack,norm_Defense,norm_Sp. Atk,norm_Sp. Def,norm_Speed,norm_LogHP,norm_SqrtHP,is_Bug,is_Dark,is_Dragon,is_Electric,is_Fighting,is_Fire,is_Ghost,is_Grass,is_Ground,is_Ice,is_Normal,is_Poison,is_Psychic,is_Rock,is_Steel,is_Water
Dark,,64,88,50,88,50,106,False,4.1588830833596715,8.0,-0.20101205924161186,0.26588527944295426,-0.7660280737082308,0.4704223094490325,-0.7788100166803454,1.2954651968381001,-0.0256052080589885,-0.1226170862670667,0.24803149606299213,0.4486486486486487,0.19999999999999998,0.42391304347826086,0.14285714285714285,0.5771428571428572,0.7505297391952088,0.46764187385314643,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dragon,Ground,68,90,65,50,55,82,False,4.219507705176107,8.246211251235321,-0.04473621677732461,0.32760298882497485,-0.28843560538677765,-0.6892580040344997,-0.5986969057095612,0.4656715377972229,0.13005021922454232,0.043332333850654256,0.2637795275590551,0.4594594594594595,0.26666666666666666,0.21739130434782608,0.16666666666666669,0.44,0.7614703164340237,0.4840902582662055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poison,Fighting,48,61,40,61,40,50,False,3.871201010907891,6.928203230275509,-0.8261154290987609,-0.5673037972143242,-1.0844230525891996,-0.35356107118400354,-1.1390362386219137,-0.6407200075906133,-0.7642370471965612,-0.8450213286703873,0.18503937007874016,0.3027027027027027,0.15555555555555556,0.2771739130434782,0.09523809523809525,0.2571428571428571,0.6986134081802119,0.39603943816975923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Normal,,65,60,70,85,75,40,False,4.174387269895637,8.06225774829855,-0.16194309862554007,-0.5981626519053346,-0.1292381159462933,0.3788686004898063,0.1217555381735752,-0.9864673655243121,0.014202228385670543,-0.08065459602284714,0.25196850393700787,0.2972972972972973,0.2888888888888889,0.4076086956521739,0.2619047619047619,0.19999999999999998,0.7533276906749776,0.4718010638640337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Normal,,70,70,70,70,70,70,False,4.248495242049359,8.366600265340756,0.03340170445481903,-0.28957410499523145,-0.1292381159462933,-0.07889994430632484,-0.05835757279720892,0.05077470827678435,0.2044765381476564,0.12447601424341645,0.27165354330708663,0.35135135135135137,0.2888888888888889,0.3260869565217391,0.23809523809523814,0.37142857142857144,0.7667015306935548,0.4921329645730052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Water,Grass,80,70,70,90,100,70,False,4.382026634673881,8.94427190999916,0.4240913106155372,-0.28957410499523145,-0.1292381159462933,0.53145811542185,1.0223210930274957,0.05077470827678435,0.5473221568414796,0.5138338277817105,0.3110236220472441,0.35135135135135137,0.2888888888888889,0.43478260869565216,0.380952380952381,0.37142857142857144,0.7907991740444459,0.530724886055846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ground,Flying,75,95,125,45,75,95,False,4.31748811353631,8.660254037844387,0.2287465075351781,0.48189726228002644,1.6219342678990347,-0.8418475189665434,0.1217555381735752,0.9151431031110314,0.38161768260437373,0.32240227885503076,0.29133858267716534,0.48648648648648657,0.5333333333333333,0.19021739130434784,0.2619047619047619,0.5142857142857142,0.7791522778786859,0.5117507932069544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bug,Flying,70,60,62,80,82,60,False,4.248495242049359,8.366600265340756,0.03340170445481903,-0.5981626519053346,-0.3839540990510683,0.22627908555776258,0.373913893532673,-0.29497264965691444,0.2044765381476564,0.12447601424341645,0.27165354330708663,0.2972972972972973,0.25333333333333335,0.3804347826086956,0.2952380952380953,0.3142857142857143,0.7667015306935548,0.4921329645730052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychic,,50,150,50,150,50,150,True,3.912023005428146,7.0710678118654755,-0.7479775078666173,2.179134270285594,-0.7660280737082308,2.3625322946063747,-0.7788100166803454,2.816753571746375,-0.6594254243074995,-0.7487288385779822,0.19291338582677164,0.7837837837837838,0.19999999999999998,0.7608695652173912,0.14285714285714285,0.8285714285714285,0.7059803190278149,0.40558364683289894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ground,,35,80,50,50,70,120,False,3.5553480614894135,5.916079783099616,-1.3340119171076945,0.019014441914871723,-0.7660280737082308,-0.6892580040344997,-0.05835757279720892,1.7795114979452784,-1.5751984079017929,-1.5272050156614254,0.13385826771653545,0.40540540540540543,0.19999999999999998,0.21739130434782608,0.23809523809523814,0.6571428571428571,0.6416132408276866,0.328423537397182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rock,Ground,55,95,115,45,45,35,False,4.007333185232471,7.416198487095663,-0.5526327047862583,0.48189726228002644,1.303539289018066,-0.8418475189665434,-0.9589231276511295,-1.1593410444911616,-0.4147138480962242,-0.5161065066093017,0.2125984251968504,0.48648648648648657,0.4888888888888889,0.19021739130434784,0.11904761904761905,0.17142857142857143,0.7231803996642251,0.42864044050273414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Steel,Ghost,45,80,100,35,37,28,False,3.8066624897703196,6.708203932499369,-0.9433223109469764,0.019014441914871723,0.8259468206966128,-1.1470265488306308,-1.247104105204384,-1.4013641950447506,-0.9299415214336682,-0.9933035688567312,0.1732283464566929,0.40540540540540543,0.4222222222222222,0.1358695652173913,0.08095238095238096,0.13142857142857142,0.6869665120144518,0.3813421690471292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Normal,Flying,76,65,45,92,42,91,False,4.330733340286331,8.717797887081348,0.2678154681512499,-0.443868378450283,-0.9252255631487152,0.5924939213946675,-1.0669909942336,0.7768441599375518,0.41562517605289917,0.3611875429902111,0.29527559055118113,0.32432432432432434,0.17777777777777778,0.44565217391304346,0.10476190476190476,0.49142857142857144,0.781542567862564,0.5155950665620823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Rock,Water,60,115,105,65,70,80,False,4.0943445622221,7.745966692414834,-0.35728790170589914,1.0990743561002327,0.9851443101370972,-0.23148945923836856,-0.05835757279720892,0.39652206621048314,-0.1913096822960943,-0.29383866884231985,0.23228346456692914,0.5945945945945947,0.4444444444444445,0.29891304347826086,0.23809523809523814,0.42857142857142855,0.7388828430294488,0.4506709292845407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fire,,90,110,80,100,80,95,False,4.499809670330265,9.486832980505138,0.8147809167762554,0.9447800826451812,0.18915686293467543,0.8366371452859375,0.30186864914435935,0.9151431031110314,0.84973342461578,0.8795266812852323,0.35039370078740156,0.5675675675675675,0.33333333333333337,0.48913043478260865,0.28571428571428575,0.5142857142857142,0.81205480188032,0.5669712111545867,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghost,,64,115,65,83,63,65,False,4.1588830833596715,8.0,-0.20101205924161186,1.0990743561002327,-0.28843560538677765,0.3178327945169888,-0.3105159281563067,-0.12209897069006506,-0.0256052080589885,-0.1226170862670667,0.24803149606299213,0.5945945945945947,0.26666666666666666,0.3967391304347826,0.2047619047619048,0.34285714285714286,0.7505297391952088,0.46764187385314643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bug,Flying,70,80,102,80,102,40,False,4.248495242049359,8.366600265340756,0.03340170445481903,0.019014441914871723,0.8896258164728067,0.22627908555776258,1.0943663374158095,-0.9864673655243121,0.2044765381476564,0.12447601424341645,0.27165354330708663,0.40540540540540543,0.4311111111111111,0.3804347826086956,0.39047619047619053,0.19999999999999998,0.7667015306935548,0.4921329645730052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bug,,50,35,55,25,25,15,False,3.912023005428146,7.0710678118654755,-0.7479775078666173,-1.3696340191805925,-0.6068305842677464,-1.4522055786947181,-1.679375571534266,-1.850835760358559,-0.6594254243074995,-0.7487288385779822,0.19291338582677164,0.16216216216216217,0.2222222222222222,0.08152173913043478,0.023809523809523808,0.05714285714285715,0.7059803190278149,0.40558364683289894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghost,,64,165,75,93,83,75,False,4.1588830833596715,8.0,-0.20101205924161186,2.6420170906507483,0.029959373494191064,0.6230118243810763,0.4099365157268298,0.22364838724363376,-0.0256052080589885,-0.1226170862670667,0.24803149606299213,0.8648648648648649,0.3111111111111111,0.45108695652173914,0.30000000000000004,0.39999999999999997,0.7505297391952088,0.46764187385314643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dragon,,61,84,65,70,70,70,False,4.110873864173311,7.810249675906654,-0.31821894108982735,0.142449860678913,-0.28843560538677765,-0.07889994430632484,-0.05835757279720892,0.05077470827678435,-0.1488702330949988,-0.250511145098457,0.23622047244094488,0.42702702702702705,0.26666666666666666,0.3260869565217391,0.23809523809523814,0.37142857142857144,0.7418657911993934,0.454965417121253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,,100,70,70,65,65,45,False,4.605170185988092,10.0,1.2054705229369735,-0.28957410499523145,-0.1292381159462933,-0.23148945923836856,-0.23847068376799305,-0.8135936865574627,1.12024952174195,1.2254075818591805,0.38976377952755903,0.35135135135135137,0.2888888888888889,0.29891304347826086,0.2142857142857143,0.22857142857142854,0.8310686088936831,0.6012538378111884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Normal,Fairy,50,20,40,20,40,20,False,3.912023005428146,7.0710678118654755,-0.7479775078666173,-1.8325168395457472,-1.0844230525891996,-1.6047950936267619,-1.1390362386219137,-1.6779620813917098,-0.6594254243074995,-0.7487288385779822,0.19291338582677164,0.08108108108108109,0.15555555555555556,0.05434782608695652,0.09523809523809525,0.08571428571428572,0.7059803190278149,0.40558364683289894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Steel,Rock,70,110,180,60,60,50,False,4.248495242049359,8.366600265340756,0.03340170445481903,0.9447800826451812,3.373106651744363,-0.38407897417041226,-0.41858379473877716,-0.6407200075906133,0.2044765381476564,0.12447601424341645,0.27165354330708663,0.5675675675675675,0.7777777777777778,0.2717391304347826,0.19047619047619052,0.2571428571428571,0.7667015306935548,0.4921329645730052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Bug,,50,75,45,40,45,60,False,3.912023005428146,7.0710678118654755,-0.7479775078666173,-0.13527983154017986,-0.9252255631487152,-0.9944370338985871,-0.9589231276511295,-0.29497264965691444,-0.6594254243074995,-0.7487288385779822,0.19291338582677164,0.3783783783783784,0.17777777777777778,0.16304347826086957,0.11904761904761905,0.3142857142857143,0.7059803190278149,0.40558364683289894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steel,Dragon,100,120,120,150,100,90,True,4.605170185988092,10.0,1.2054705229369735,1.2533686295552844,1.4627367784585503,2.3625322946063747,1.0223210930274957,0.742269424144182,1.12024952174195,1.2254075818591805,0.38976377952755903,0.6216216216216217,0.5111111111111111,0.7608695652173912,0.380952380952381,0.48571428571428565,0.8310686088936831,0.6012538378111884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Bug,Steel,60,69,95,69,95,36,False,4.0943445622221,7.745966692414834,-0.35728790170589914,-0.32043295968624175,0.6667493312561286,-0.10941784729273359,0.8422079820567118,-1.1247663086977917,-0.1913096822960943,-0.29383866884231985,0.23228346456692914,0.34594594594594597,0.4,0.32065217391304346,0.3571428571428572,0.17714285714285713,0.7388828430294488,0.4506709292845407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychic,Dark,80,160,60,170,130,80,True,4.382026634673881,8.94427190999916,0.4240913106155372,2.487722817195697,-0.44763309482726205,2.9728903543345493,2.1029997588522007,0.39652206621048314,0.5473221568414796,0.5138338277817105,0.3110236220472441,0.8378378378378379,0.24444444444444444,0.8695652173913043,0.5238095238095238,0.42857142857142855,0.7907991740444459,0.530724886055846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Electric,,35,55,40,50,50,90,False,3.5553480614894135,5.916079783099616,-1.3340119171076945,-0.7524569253603861,-1.0844230525891996,-0.6892580040344997,-0.7788100166803454,0.742269424144182,-1.5751984079017929,-1.5272050156614254,0.13385826771653545,0.2702702702702703,0.15555555555555556,0.21739130434782608,0.14285714285714285,0.48571428571428565,0.6416132408276866,0.328423537397182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rock,Dragon,82,121,119,69,59,71,False,4.406719247264253,9.055385138137417,0.5022292318476809,1.2842274842462946,1.4308972805704534,-0.10941784729273359,-0.454606416932934,0.08534944407015423,0.610721136469573,0.5887255140244662,0.3188976377952756,0.6270270270270271,0.5066666666666666,0.32065217391304346,0.18571428571428572,0.3771428571428571,0.795255307990998,0.5381479143724813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Grass,Poison,45,50,55,75,65,30,False,3.8066624897703196,6.708203932499369,-0.9433223109469764,-0.9067511988154378,-0.6068305842677464,0.07368957062571888,-0.23847068376799305,-1.3322147234580108,-0.9299415214336682,-0.9933035688567312,0.1732283464566929,0.24324324324324326,0.2222222222222222,0.35326086956521735,0.2142857142857143,0.14285714285714285,0.6869665120144518,0.3813421690471292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,,59,45,40,35,40,31,False,4.07753744390572,7.681145747868608,-0.396356862321971,-1.0610454722704894,-1.0844230525891996,-1.1470265488306308,-1.1390362386219137,-1.297639987664641,-0.2344624328544798,-0.33752878497209804,0.2283464566929134,0.21621621621621623,0.15555555555555556,0.1358695652173913,0.09523809523809525,0.14857142857142855,0.7358497589360086,0.44634050243132245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Poison,Flying,85,90,80,70,80,130,False,4.442651256490317,9.219544457292887,0.6194361136958962,0.32760298882497485,0.18915686293467543,-0.07889994430632484,0.30186864914435935,2.125258855878977,0.7029775841250103,0.6993709198866576,0.33070866141732286,0.4594594594594595,0.33333333333333337,0.3260869565217391,0.28571428571428575,0.7142857142857143,0.8017397512832608,0.54911473888967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Dragon,Flying,91,134,95,100,100,80,False,4.51085950651685,9.539392014169456,0.8538498773923272,1.6853925952294286,0.6667493312561286,0.8366371452859375,1.0223210930274957,0.39652206621048314,0.8781041908408252,0.9149521182414215,0.3543307086614173,0.6972972972972973,0.4,0.48913043478260865,0.380952380952381,0.42857142857142855,0.8140489023407176,0.5704824690103999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grass,Poison,60,65,70,85,75,40,False,4.0943445622221,7.745966692414834,-0.35728790170589914,-0.443868378450283,-0.1292381159462933,0.3788686004898063,0.1217555381735752,-0.9864673655243121,-0.1913096822960943,-0.29383866884231985,0.23228346456692914,0.32432432432432434,0.2888888888888889,0.4076086956521739,0.2619047619047619,0.19999999999999998,0.7388828430294488,0.4506709292845407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fighting,,50,105,79,35,110,76,False,3.912023005428146,7.0710678118654755,-0.7479775078666173,0.7904858091901296,0.15731736504657856,-1.1470265488306308,1.3825473149690641,0.2582231230370036,-0.6594254243074995,-0.7487288385779822,0.19291338582677164,0.5405405405405406,0.3288888888888889,0.1358695652173913,0.4285714285714286,0.4057142857142857,0.7059803190278149,0.40558364683289894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bug,,45,45,35,20,30,20,False,3.8066624897703196,6.708203932499369,-0.9433223109469764,-1.0610454722704894,-1.243620542029684,-1.6047950936267619,-1.499262460563482,-1.6779620813917098,-0.9299415214336682,-0.9933035688567312,0.1732283464566929,0.21621621621621623,0.13333333333333333,0.05434782608695652,0.04761904761904763,0.08571428571428572,0.6869665120144518,0.3813421690471292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dragon,Ice,125,170,100,120,90,95,True,4.8283137373023015,11.180339887498949,2.182194538338769,2.7963113641058,0.8259468206966128,1.4469952050141122,0.6620948710859276,0.9151431031110314,1.693176886642418,2.020971224420152,0.4881889763779528,0.8918918918918919,0.4222222222222222,0.5978260869565217,0.33333333333333337,0.5142857142857142,0.8713380437429202,0.6801076030645626,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dragon,Ground,108,130,95,80,85,102,False,4.68213122712422,10.392304845413264,1.518022207865548,1.5619571764653875,0.6667493312561286,0.22627908555776258,0.4819817601151435,1.1571662536646206,1.3178491666271863,1.4898258863804477,0.42125984251968507,0.6756756756756757,0.4,0.3804347826086956,0.3095238095238096,0.5542857142857143,0.844957325881954,0.6274621482441495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,,50,45,45,35,35,50,False,3.912023005428146,7.0710678118654755,-0.7479775078666173,-1.0610454722704894,-0.9252255631487152,-1.1470265488306308,-1.3191493495926978,-0.6407200075906133,-0.6594254243074995,-0.7487288385779822,0.19291338582677164,0.21621621621621623,0.17777777777777778,0.1358695652173913,0.07142857142857144,0.2571428571428571,0.7059803190278149,0.40558364683289894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Dragon,Psychic,80,100,120,140,150,110,True,4.382026634673881,8.94427190999916,0.4240913106155372,0.636191535735078,1.4627367784585503,2.057353264742287,2.823452202735337,1.4337641400115797,0.5473221568414796,0.5138338277817105,0.3110236220472441,0.5135135135135136,0.5111111111111111,0.7065217391304347,0.6190476190476191,0.6,0.7907991740444459,0.530724886055846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Water,,43,80,65,50,35,35,False,3.7612001156935624,6.557438524302,-1.02146023217912,0.019014441914871723,-0.28843560538677765,-0.6892580040344997,-1.3191493495926978,-1.1593410444911616,-1.0466674497811983,-1.0949213135318194,0.16535433070866143,0.40540540540540543,0.26666666666666666,0.21739130434782608,0.07142857142857144,0.17142857142857143,0.6787621785251199,0.371270137904036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Steel,Ground,75,125,230,55,95,30,False,4.31748811353631,8.660254037844387,0.2287465075351781,1.4076629030103358,4.965081546149206,-0.536668489102456,0.8422079820567118,-1.3322147234580108,0.38161768260437373,0.32240227885503076,0.29133858267716534,0.6486486486486487,0.9999999999999999,0.24456521739130435,0.3571428571428572,0.14285714285714285,0.7791522778786859,0.5117507932069544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Psychic,,60,48,45,43,90,42,False,4.0943445622221,7.745966692414834,-0.35728790170589914,-0.9684689081974583,-0.9252255631487152,-0.9028833249393609,0.6620948710859276,-0.9173178939375723,-0.1913096822960943,-0.29383866884231985,0.23228346456692914,0.23243243243243245,0.17777777777777778,0.1793478260869565,0.33333333333333337,0.2114285714285714,0.7388828430294488,0.4506709292845407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Dark,Flying,60,85,42,85,42,91,False,4.0943445622221,7.745966692414834,-0.35728790170589914,0.1733087153699233,-1.0207440568130057,0.3788686004898063,-1.0669909942336,0.7768441599375518,-0.1913096822960943,-0.29383866884231985,0.23228346456692914,0.43243243243243246,0.16444444444444445,0.4076086956521739,0.10476190476190476,0.49142857142857144,0.7388828430294488,0.4506709292845407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Water,Ice,90,70,80,70,95,70,False,4.499809670330265,9.486832980505138,0.8147809167762554,-0.28957410499523145,0.18915686293467543,-0.07889994430632484,0.8422079820567118,0.05077470827678435,0.84973342461578,0.8795266812852323,0.35039370078740156,0.35135135135135137,0.33333333333333337,0.3260869565217391,0.3571428571428572,0.37142857142857144,0.81205480188032,0.5669712111545867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Normal,Fairy,90,30,15,40,20,15,False,4.499809670330265,9.486832980505138,0.8147809167762554,-1.523928292635644,-1.8804104997916213,-0.9944370338985871,-1.8594886825050503,-1.850835760358559,0.84973342461578,0.8795266812852323,0.35039370078740156,0.13513513513513514,0.04444444444444444,0.16304347826086957,0.0,0.05714285714285715,0.81205480188032,0.5669712111545867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Steel,Fairy,50,105,125,55,95,50,False,3.912023005428146,7.0710678118654755,-0.7479775078666173,0.7904858091901296,1.6219342678990347,-0.536668489102456,0.8422079820567118,-0.6407200075906133,-0.6594254243074995,-0.7487288385779822,0.19291338582677164,0.5405405405405406,0.5333333333333333,0.24456521739130435,0.3571428571428572,0.2571428571428571,0.7059803190278149,0.40558364683289894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
